,bioma,riscofogo,precipitacao
2015-06-27,Caatinga,34.0,0.0058823529411764705
2015-06-28,Caatinga,37.0,0.0
2015-06-29,Caatinga,42.0,1.2979591836734694
2015-06-30,Caatinga,22.0,0.054166666666666675
2015-07-01,Caatinga,17.0,0.8421052631578947
2015-07-02,Caatinga,17.0,0.8588235294117645
2015-07-03,Caatinga,31.0,0.05161290322580645
2015-07-04,Caatinga,39.0,0.8
2015-07-05,Caatinga,17.0,0.6111111111111112
2015-07-06,Caatinga,30.0,0.04
2015-07-07,Caatinga,42.0,0.015217391304347825
2015-07-08,Caatinga,19.0,0.004761904761904762
2015-07-09,Caatinga,21.0,0.049999999999999996
2015-07-10,Caatinga,77.0,0.034567901234567905
2015-07-11,Caatinga,60.0,0.043548387096774194
2015-07-12,Caatinga,47.0,0.004081632653061225
2015-07-13,Caatinga,39.0,0.09047619047619047
2015-07-14,Caatinga,69.0,0.005479452054794521
2015-07-15,Caatinga,97.0,0.0009345794392523365
2015-07-16,Caatinga,39.0,0.016666666666666666
2015-07-17,Caatinga,12.0,0.25
2015-07-18,Caatinga,26.0,0.015384615384615385
2015-07-19,Caatinga,63.0,0.00923076923076923
2015-07-20,Caatinga,95.0,0.0031578947368421056
2015-07-21,Caatinga,89.0,0.5729166666666669
2015-07-22,Caatinga,84.0,0.1910112359550561
2015-07-23,Caatinga,93.0,0.07789473684210525
2015-07-24,Caatinga,44.0,0.002173913043478261
2015-07-25,Caatinga,73.0,0.07215189873417721
2015-07-26,Caatinga,90.0,0.012765957446808512
2015-07-27,Caatinga,70.0,0.08169014084507041
2015-07-28,Caatinga,68.0,0.135064935064935
2015-07-29,Caatinga,139.0,0.016901408450704227
2015-07-30,Caatinga,102.0,0.0019417475728155341
2015-07-31,Caatinga,141.0,0.011184210526315791
2015-08-01,Caatinga,221.0,0.00045045045045045046
2015-08-02,Caatinga,112.0,0.020353982300884955
2015-08-03,Caatinga,158.0,0.007361963190184049
2015-08-04,Caatinga,185.0,0.7419354838709677
2015-08-05,Caatinga,194.0,0.004591836734693877
2015-08-06,Caatinga,181.0,0.0
2015-08-07,Caatinga,156.0,0.002484472049689441
2015-08-08,Caatinga,253.0,0.009055118110236222
2015-08-09,Caatinga,174.0,0.0017142857142857146
2015-08-10,Caatinga,254.0,0.3826771653543306
2015-08-11,Caatinga,220.0,0.011818181818181818
2015-08-12,Caatinga,159.0,0.047204968944099375
2015-08-13,Caatinga,195.0,0.0
2015-08-14,Caatinga,144.0,0.002777777777777778
2015-08-15,Caatinga,123.0,0.02113821138211382
2015-08-16,Caatinga,167.0,0.017261904761904763
2015-08-17,Caatinga,260.0,0.24507575757575759
2015-08-18,Caatinga,277.0,0.5188612099644125
2015-08-19,Caatinga,270.0,0.7966789667896678
2015-08-20,Caatinga,194.0,0.0955
2015-08-21,Caatinga,197.0,0.08399999999999999
2015-08-22,Caatinga,283.0,0.4336842105263155
2015-08-23,Caatinga,293.0,0.08383838383838384
2015-08-24,Caatinga,204.0,0.1370192307692308
2015-08-25,Caatinga,225.0,0.06147540983606557
2015-08-26,Caatinga,257.0,0.7244360902255622
2015-08-27,Caatinga,369.0,0.019466666666666674
2015-08-28,Caatinga,515.0,0.016634429400386844
2015-08-29,Caatinga,300.0,0.030999999999999996
2015-08-30,Caatinga,241.0,0.023140495867768597
2015-08-31,Caatinga,304.0,0.09147540983606557
2015-09-01,Caatinga,472.0,0.28750000000000003
2015-09-02,Caatinga,433.0,0.0009153318077803204
2015-09-03,Caatinga,365.0,0.010569105691056908
2015-09-04,Caatinga,422.0,0.11194379391100702
2015-09-05,Caatinga,463.0,0.010583153347732183
2015-09-06,Caatinga,535.0,0.015955473098330238
2015-09-07,Caatinga,588.0,0.0016920473773265649
2015-09-08,Caatinga,531.0,0.00037313432835820896
2015-09-09,Caatinga,620.0,0.007877813504823151
2015-09-10,Caatinga,1105.0,0.0003616636528028933
2015-09-11,Caatinga,987.0,0.002323232323232323
2015-09-12,Caatinga,1235.0,0.0016155088852988692
2015-09-13,Caatinga,1125.0,0.03487133984028394
2015-09-14,Caatinga,657.0,0.037386018237082104
2015-09-15,Caatinga,649.0,0.0
2015-09-16,Caatinga,697.0,0.00014326647564469916
2015-09-17,Caatinga,702.0,0.00536723163841808
2015-09-18,Caatinga,667.0,0.010044977511244379
2015-09-19,Caatinga,450.0,0.011333333333333332
2015-09-20,Caatinga,329.0,0.08267477203647419
2015-09-21,Caatinga,411.0,0.02287104622871046
2015-09-22,Caatinga,996.0,0.015130260521042082
2015-09-23,Caatinga,946.0,0.014405888538380653
2015-09-24,Caatinga,685.0,0.003930131004366813
2015-09-25,Caatinga,882.0,0.009977324263038547
2015-09-26,Caatinga,1581.0,0.005815423514538559
2015-09-27,Caatinga,944.0,0.06529100529100536
2015-09-28,Caatinga,715.0,0.00947075208913649
2015-09-29,Caatinga,771.0,0.0020698576972833123
2015-09-30,Caatinga,924.0,0.0007551240560949298
2015-10-01,Caatinga,943.0,0.006362672322375398
2015-10-02,Caatinga,854.0,0.001744186046511628
2015-10-03,Caatinga,784.0,0.004574332909783992
2015-10-04,Caatinga,665.0,0.015522388059701485
2015-10-05,Caatinga,749.0,0.04285714285714286
2015-10-06,Caatinga,141.0,0.2500000000000003
2015-10-07,Caatinga,317.0,0.044514106583072095
2015-10-08,Caatinga,853.0,0.021602787456445983
2015-10-09,Caatinga,664.0,0.06576980568011957
2015-10-10,Caatinga,737.0,0.02469635627530364
2015-10-11,Caatinga,505.0,0.01630648330058939
2015-10-12,Caatinga,615.0,0.0019448946515397086
2015-10-13,Caatinga,1079.0,0.0018535681186283596
2015-10-14,Caatinga,1007.0,0.007305034550839088
2015-10-15,Caatinga,1056.0,0.007183364839319471
2015-10-16,Caatinga,1122.0,0.0016903914590747332
2015-10-17,Caatinga,1480.0,0.0011447811447811449
2015-10-18,Caatinga,1700.0,0.017146212566059926
2015-10-19,Caatinga,1270.0,0.017394695787831517
2015-10-20,Caatinga,835.0,0.03671036948748512
2015-10-21,Caatinga,1055.0,0.042398489140698804
2015-10-22,Caatinga,1229.0,0.016126418152350077
2015-10-23,Caatinga,1037.0,0.1985687022900763
2015-10-24,Caatinga,789.0,0.3952020202020202
2015-10-25,Caatinga,496.0,0.12200000000000008
2015-10-26,Caatinga,697.0,0.05512820512820511
2015-10-27,Caatinga,945.0,0.08806758183738117
2015-10-28,Caatinga,1130.0,0.002464788732394367
2015-10-29,Caatinga,908.0,0.43046789989118717
2015-10-30,Caatinga,357.0,1.4253807106598984
2015-10-31,Caatinga,84.0,0.819318181818182
2015-11-01,Caatinga,85.0,0.0824175824175824
2015-11-02,Caatinga,292.0,0.0049382716049382715
2015-11-03,Caatinga,593.0,0.009630818619582662
2015-11-04,Caatinga,1011.0,0.02545982575024203
2015-11-05,Caatinga,702.0,0.023554301833568412
2015-11-06,Caatinga,612.0,0.0889430894308943
2015-11-07,Caatinga,431.0,0.18899082568807324
2015-11-08,Caatinga,332.0,0.03685714285714285
2015-11-09,Caatinga,360.0,0.02641509433962263
2015-11-10,Caatinga,572.0,0.00706896551724138
2015-11-11,Caatinga,751.0,0.0011703511053315994
2015-11-12,Caatinga,803.0,0.0075123152709359615
2015-11-13,Caatinga,1147.0,0.012142237640936684
2015-11-14,Caatinga,1479.0,0.015648085963734053
2015-11-15,Caatinga,730.0,0.09931972789115641
2015-11-16,Caatinga,445.0,0.7959139784946252
2015-11-17,Caatinga,483.0,0.4008230452674896
2015-11-18,Caatinga,764.0,0.07383419689119178
2015-11-19,Caatinga,889.0,0.017653631284916205
2015-11-20,Caatinga,1078.0,0.694454545454546
2015-11-21,Caatinga,803.0,0.24532019704433483
2015-11-22,Caatinga,281.0,0.43297872340425525
2015-11-23,Caatinga,196.0,0.28829268292682925
2015-11-24,Caatinga,205.0,1.2328571428571424
2015-11-25,Caatinga,447.0,2.130478087649401
2015-11-26,Caatinga,595.0,0.5344660194174758
2015-11-27,Caatinga,656.0,0.05287878787878793
2015-11-28,Caatinga,384.0,0.14644670050761432
2015-11-29,Caatinga,322.0,0.005421686746987952
2015-11-30,Caatinga,589.0,0.0033950617283950626
2015-12-01,Caatinga,725.0,0.0014066496163682865
2015-12-02,Caatinga,610.0,0.0026604068857589993
2015-12-03,Caatinga,383.0,0.005647058823529411
2015-12-04,Caatinga,438.0,0.007983193277310924
2015-12-05,Caatinga,279.0,0.0958762886597938
2015-12-06,Caatinga,276.0,1.588978494623659
2015-12-07,Caatinga,391.0,0.07152777777777783
2015-12-08,Caatinga,452.0,0.0055876685934489415
2015-12-09,Caatinga,418.0,0.03934065934065935
2015-12-10,Caatinga,425.0,0.036842105263157864
2015-12-11,Caatinga,652.0,0.03485868102288022
2015-12-12,Caatinga,503.0,0.04421641791044778
2015-12-13,Caatinga,228.0,0.051171875
2015-12-14,Caatinga,254.0,0.05498154981549815
2015-12-15,Caatinga,522.0,0.03733826247689464
2015-12-16,Caatinga,455.0,0.4164904862579279
2015-12-17,Caatinga,336.0,1.6016908212560395
2015-12-18,Caatinga,378.0,0.6345982142857135
2015-12-19,Caatinga,241.0,0.23999999999999977
2015-12-20,Caatinga,253.0,0.03189964157706091
2015-12-21,Caatinga,109.0,0.45671641791044776
2015-12-22,Caatinga,344.0,0.3662269129287597
2015-12-23,Caatinga,457.0,0.18443983402489625
2015-12-24,Caatinga,152.0,2.9263392857142874
2015-12-25,Caatinga,96.0,1.7761061946902654
2015-12-26,Caatinga,157.0,1.2760000000000011
2015-12-27,Caatinga,188.0,0.29861751152073757
2015-12-28,Caatinga,84.0,0.7296703296703299
2015-12-29,Caatinga,162.0,1.7728205128205128
2015-12-30,Caatinga,75.0,1.1156862745098033
2015-12-31,Caatinga,74.0,2.2449438202247194
2015-01-01,Cerrado,4.0,0.9205128205128205
2015-01-02,Cerrado,51.0,0.9759717314487638
2015-01-03,Cerrado,77.0,2.2304615384615407
2015-01-04,Cerrado,40.0,3.0198630136986364
2015-01-05,Cerrado,52.0,1.26779661016949
2015-01-06,Cerrado,30.0,1.2836956521739122
2015-01-07,Cerrado,61.0,0.9376923076923069
2015-01-08,Cerrado,86.0,0.7889570552147237
2015-01-09,Cerrado,105.0,1.0620498614958456
2015-01-10,Cerrado,64.0,1.0629999999999995
2015-01-11,Cerrado,47.0,0.729285714285714
2015-01-12,Cerrado,122.0,2.11660777385159
2015-01-13,Cerrado,85.0,2.1012244897959182
2015-01-14,Cerrado,31.0,2.499418604651165
2015-01-15,Cerrado,70.0,1.5427983539094645
2015-01-16,Cerrado,70.0,1.554210526315789
2015-01-17,Cerrado,109.0,1.0390557939914165
2015-01-18,Cerrado,82.0,1.4379888268156424
2015-01-19,Cerrado,122.0,0.46318407960198965
2015-01-20,Cerrado,95.0,2.017647058823531
2015-01-21,Cerrado,77.0,2.1527607361963197
2015-01-22,Cerrado,46.0,2.704790419161677
2015-01-23,Cerrado,24.0,2.6455357142857143
2015-01-24,Cerrado,22.0,4.114492753623189
2015-01-25,Cerrado,10.0,3.807407407407408
2015-01-26,Cerrado,12.0,0.9804347826086959
2015-01-27,Cerrado,7.0,2.8999999999999995
2015-01-28,Cerrado,16.0,0.6
2015-01-29,Cerrado,35.0,1.3447619047619046
2015-01-30,Cerrado,105.0,0.15818181818181823
2015-01-31,Cerrado,48.0,3.693596059113299
2015-02-01,Cerrado,36.0,4.032075471698113
2015-02-02,Cerrado,54.0,2.148017621145375
2015-02-03,Cerrado,32.0,2.8654450261780102
2015-02-04,Cerrado,8.0,7.011940298507461
2015-02-05,Cerrado,0.0,0.24000000000000005
2015-02-06,Cerrado,0.0,10.957142857142856
2015-02-07,Cerrado,1.0,2.6350000000000007
2015-02-08,Cerrado,0.0,1.2318181818181821
2015-02-09,Cerrado,3.0,2.935135135135135
2015-02-10,Cerrado,5.0,2.654
2015-02-11,Cerrado,2.0,1.5111111111111113
2015-02-12,Cerrado,10.0,0.27254901960784306
2015-02-13,Cerrado,13.0,0.6197674418604652
2015-02-14,Cerrado,20.0,1.5392670157068067
2015-02-15,Cerrado,9.0,1.9215384615384612
2015-02-16,Cerrado,4.0,3.095999999999999
2015-02-17,Cerrado,7.0,3.221212121212121
2015-02-18,Cerrado,2.0,20.5
2015-02-19,Cerrado,0.0,0.9
2015-02-20,Cerrado,2.0,1.2
2015-02-21,Cerrado,0.0,0.5153846153846153
2015-02-22,Cerrado,1.0,1.0590909090909089
2015-02-23,Cerrado,1.0,0.540625
2015-02-24,Cerrado,8.0,1.1489795918367345
2015-02-25,Cerrado,9.0,3.5823529411764703
2015-02-26,Cerrado,14.0,2.91358024691358
2015-02-27,Cerrado,0.0,2.6857142857142855
2015-02-28,Cerrado,0.0,4.175
2015-03-01,Cerrado,3.0,2.9976744186046504
2015-03-02,Cerrado,2.0,1.3825000000000007
2015-03-03,Cerrado,8.0,0.9232142857142857
2015-03-04,Cerrado,2.0,1.8145833333333339
2015-03-05,Cerrado,14.0,0.6153846153846154
2015-03-06,Cerrado,9.0,0.5499999999999999
2015-03-07,Cerrado,3.0,2.519444444444445
2015-03-08,Cerrado,7.0,3.8234042553191476
2015-03-09,Cerrado,5.0,2.3076923076923075
2015-03-10,Cerrado,9.0,0.9632653061224489
2015-03-11,Cerrado,3.0,1.4800000000000004
2015-03-12,Cerrado,6.0,0.5216216216216216
2015-03-13,Cerrado,10.0,0.9099999999999999
2015-03-14,Cerrado,14.0,0.35166666666666657
2015-03-15,Cerrado,14.0,0.7840000000000003
2015-03-16,Cerrado,7.0,0.45405405405405397
2015-03-17,Cerrado,8.0,1.9714285714285718
2015-03-18,Cerrado,14.0,1.314814814814815
2015-03-19,Cerrado,7.0,2.2
2015-03-20,Cerrado,2.0,1.5884615384615386
2015-03-21,Cerrado,4.0,1.2266666666666666
2015-03-22,Cerrado,2.0,0.030000000000000006
2015-03-23,Cerrado,14.0,1.5
2015-03-24,Cerrado,37.0,0.5000000000000003
2015-03-25,Cerrado,2.0,2.8741935483870975
2015-03-26,Cerrado,9.0,3.1714285714285713
2015-03-27,Cerrado,1.0,3.3869565217391306
2015-03-28,Cerrado,1.0,1.1363636363636365
2015-03-29,Cerrado,7.0,3.306818181818181
2015-03-30,Cerrado,1.0,1.2833333333333337
2015-03-31,Cerrado,14.0,1.2297297297297298
2015-04-01,Cerrado,7.0,0.15517241379310345
2015-04-02,Cerrado,21.0,1.9162790697674412
2015-04-03,Cerrado,12.0,2.9499999999999997
2015-04-04,Cerrado,16.0,5.581632653061224
2015-04-05,Cerrado,8.0,1.4999999999999998
2015-04-06,Cerrado,12.0,1.0052631578947369
2015-04-07,Cerrado,0.0,2.6999999999999997
2015-04-08,Cerrado,4.0,2.3620689655172415
2015-04-09,Cerrado,14.0,0.975
2015-04-10,Cerrado,11.0,0.5127659574468084
2015-04-11,Cerrado,13.0,0.9562499999999999
2015-04-12,Cerrado,17.0,3.1764705882352935
2015-04-13,Cerrado,15.0,2.1315789473684212
2015-04-14,Cerrado,20.0,1.609677419354839
2015-04-15,Cerrado,17.0,1.4705882352941182
2015-04-16,Cerrado,7.0,1.4999999999999998
2015-04-17,Cerrado,12.0,0.4653846153846153
2015-04-18,Cerrado,11.0,1.2097222222222221
2015-04-19,Cerrado,7.0,0.8085106382978723
2015-04-20,Cerrado,23.0,0.8724999999999999
2015-04-21,Cerrado,16.0,2.3632653061224493
2015-04-22,Cerrado,8.0,0.9560975609756096
2015-04-23,Cerrado,15.0,0.7163636363636359
2015-04-24,Cerrado,3.0,1.7259259259259263
2015-04-25,Cerrado,9.0,2.5519230769230767
2015-04-26,Cerrado,2.0,1.5777777777777777
2015-04-27,Cerrado,11.0,0.148
2015-04-28,Cerrado,28.0,0.132
2015-04-29,Cerrado,34.0,2.0580000000000007
2015-04-30,Cerrado,21.0,0.6730337078651685
2015-05-01,Cerrado,20.0,1.7898734177215183
2015-05-02,Cerrado,26.0,0.35875
2015-05-03,Cerrado,5.0,0.6000000000000001
2015-05-04,Cerrado,2.0,0.9063829787234045
2015-05-05,Cerrado,3.0,1.6790322580645165
2015-05-06,Cerrado,11.0,0.8384615384615381
2015-05-07,Cerrado,19.0,1.7864583333333324
2015-05-08,Cerrado,29.0,0.8666666666666668
2015-05-09,Cerrado,26.0,0.3347826086956522
2015-05-10,Cerrado,13.0,4.326
2015-05-11,Cerrado,3.0,4.693548387096773
2015-05-12,Cerrado,14.0,0.41515151515151516
2015-05-13,Cerrado,9.0,0.3685185185185184
2015-05-14,Cerrado,18.0,0.25652173913043486
2015-05-15,Cerrado,12.0,0.32187500000000013
2015-05-16,Cerrado,25.0,0.25459459459459466
2015-05-17,Cerrado,44.0,0.09175824175824175
2015-05-18,Cerrado,34.0,0.06762589928057554
2015-05-19,Cerrado,64.0,0.3564971751412434
2015-05-20,Cerrado,45.0,0.28456375838926184
2015-05-21,Cerrado,71.0,0.28509803921568627
2015-05-22,Cerrado,105.0,0.0803680981595092
2015-05-23,Cerrado,59.0,0.11220657276995318
2015-05-24,Cerrado,49.0,0.40476190476190493
2015-05-25,Cerrado,134.0,0.15689655172413802
2015-05-26,Cerrado,194.0,0.03856041131105397
2015-05-27,Cerrado,222.0,0.09631236442516275
2015-05-28,Cerrado,141.0,0.603355704697986
2015-05-29,Cerrado,131.0,0.12899628252788112
2015-05-30,Cerrado,165.0,0.578830083565459
2015-05-31,Cerrado,122.0,0.4817629179331306
2015-06-01,Cerrado,173.0,0.09181818181818188
2015-06-02,Cerrado,200.0,0.046506550218340624
2015-06-03,Cerrado,188.0,0.02009925558312654
2015-06-04,Cerrado,246.0,0.02224576271186439
2015-06-05,Cerrado,233.0,0.06744186046511634
2015-06-06,Cerrado,238.0,0.08938053097345137
2015-06-07,Cerrado,133.0,0.1302222222222223
2015-06-08,Cerrado,141.0,0.2640909090909091
2015-06-09,Cerrado,185.0,0.16815286624203823
2015-06-10,Cerrado,235.0,0.12271386430678477
2015-06-11,Cerrado,347.0,0.09464627151051636
2015-06-12,Cerrado,314.0,0.039737991266375554
2015-06-13,Cerrado,376.0,0.0018456375838926176
2015-06-14,Cerrado,325.0,0.012625250501002003
2015-06-15,Cerrado,391.0,0.022355289421157675
2015-06-16,Cerrado,479.0,0.048604992657856116
2015-06-17,Cerrado,611.0,0.037500000000000026
2015-06-18,Cerrado,667.0,0.045698324022346394
2015-06-19,Cerrado,442.0,0.012345679012345678
2015-06-20,Cerrado,603.0,0.04040816326530613
2015-06-21,Cerrado,368.0,0.14176470588235313
2015-06-22,Cerrado,440.0,0.034574468085106384
2015-06-23,Cerrado,690.0,0.072136563876652
2015-06-24,Cerrado,718.0,0.033258173618940255
2015-06-25,Cerrado,571.0,0.09093525179856121
2015-06-26,Cerrado,743.0,0.08002059732234802
2015-06-27,Cerrado,681.0,0.011408614668218851
2015-06-28,Cerrado,529.0,0.04059900166389355
2015-06-29,Cerrado,601.0,0.06907514450867056
2015-06-30,Cerrado,465.0,0.14990403071017275
2015-07-01,Cerrado,404.0,0.25175983436852994
2015-07-02,Cerrado,698.0,0.1364197530864196
2015-07-03,Cerrado,702.0,0.09987834549878342
2015-07-04,Cerrado,693.0,0.12385919165580188
2015-07-05,Cerrado,363.0,1.0729792147805999
2015-07-06,Cerrado,107.0,1.2049180327868843
2015-07-07,Cerrado,175.0,1.2606986899563313
2015-07-08,Cerrado,214.0,0.6946996466431093
2015-07-09,Cerrado,348.0,0.22725598526703478
2015-07-10,Cerrado,764.0,0.047024952015355094
2015-07-11,Cerrado,488.0,0.0910769230769231
2015-07-12,Cerrado,677.0,0.0728877679697356
2015-07-13,Cerrado,674.0,0.041776710684273716
2015-07-14,Cerrado,833.0,0.11854684512428235
2015-07-15,Cerrado,1147.0,0.04684129429892144
2015-07-16,Cerrado,895.0,0.004761904761904761
2015-07-17,Cerrado,629.0,0.015364238410596028
2015-07-18,Cerrado,738.0,0.08486293206197856
2015-07-19,Cerrado,1159.0,0.02577475434618293
2015-07-20,Cerrado,1173.0,0.0390733590733591
2015-07-21,Cerrado,1109.0,0.12313851080864663
2015-07-22,Cerrado,1113.0,0.259694288012872
2015-07-23,Cerrado,1124.0,0.2948760330578516
2015-07-24,Cerrado,1018.0,0.009262759924385626
2015-07-25,Cerrado,789.0,0.03485576923076924
2015-07-26,Cerrado,873.0,0.0476429287863591
2015-07-27,Cerrado,956.0,0.13417840375586854
2015-07-28,Cerrado,917.0,0.12700381679389308
2015-07-29,Cerrado,1693.0,0.05348583877995636
2015-07-30,Cerrado,2140.0,0.14156811213315804
2015-07-31,Cerrado,2037.0,0.0009838998211091237
2015-08-01,Cerrado,2837.0,0.007584363514868026
2015-08-02,Cerrado,1779.0,0.0587742273441592
2015-08-03,Cerrado,1920.0,0.003784860557768925
2015-08-04,Cerrado,1700.0,0.005390230207748454
2015-08-05,Cerrado,2004.0,0.0004314477468839886
2015-08-06,Cerrado,2254.0,0.02540702656383891
2015-08-07,Cerrado,1815.0,0.007887771307570138
2015-08-08,Cerrado,2251.0,0.01929595827900913
2015-08-09,Cerrado,2357.0,0.05370446172738432
2015-08-10,Cerrado,2576.0,0.9879834772812581
2015-08-11,Cerrado,2904.0,0.012177121771217716
2015-08-12,Cerrado,2500.0,0.0004674717569146864
2015-08-13,Cerrado,2750.0,0.006395141121829222
2015-08-14,Cerrado,2983.0,0.0060535891498511435
2015-08-15,Cerrado,3143.0,0.08098503740648344
2015-08-16,Cerrado,3540.0,0.07415761626287934
2015-08-17,Cerrado,3835.0,0.6858757062146846
2015-08-18,Cerrado,3884.0,0.45689171974522225
2015-08-19,Cerrado,5128.0,0.1241392575495288
2015-08-20,Cerrado,3760.0,0.10420124481327829
2015-08-21,Cerrado,2498.0,0.7052140077821035
2015-08-22,Cerrado,2265.0,0.8265034364261158
2015-08-23,Cerrado,2202.0,0.12798573975044536
2015-08-24,Cerrado,1810.0,0.1924999999999998
2015-08-25,Cerrado,2591.0,0.15544100801832794
2015-08-26,Cerrado,2525.0,0.47218568665377153
2015-08-27,Cerrado,2444.0,0.9309523809523728
2015-08-28,Cerrado,2814.0,0.44133981256508203
2015-08-29,Cerrado,3041.0,0.12458808618504423
2015-08-30,Cerrado,3658.0,0.07803617571059426
2015-08-31,Cerrado,3742.0,0.5729346173340027
2015-09-01,Cerrado,4720.0,0.7688614262560753
2015-09-02,Cerrado,5792.0,0.04027777777777772
2015-09-03,Cerrado,6582.0,0.030831020885058902
2015-09-04,Cerrado,6045.0,0.02065479056331245
2015-09-05,Cerrado,4848.0,0.6268753691671536
2015-09-06,Cerrado,4808.0,0.38725549505948453
2015-09-07,Cerrado,5161.0,0.7759002250562558
2015-09-08,Cerrado,5758.0,1.692631409222842
2015-09-09,Cerrado,4578.0,0.057400644468313604
2015-09-10,Cerrado,7095.0,0.03707632956737392
2015-09-11,Cerrado,6896.0,0.03227498228206939
2015-09-12,Cerrado,5558.0,0.1417976337630232
2015-09-13,Cerrado,4485.0,0.8120881518655859
2015-09-14,Cerrado,2474.0,1.5500183217295693
2015-09-15,Cerrado,4930.0,0.2827176536105438
2015-09-16,Cerrado,7468.0,0.03416374561842759
2015-09-17,Cerrado,7603.0,0.006116245136186773
2015-09-18,Cerrado,10926.0,0.00643547273982056
2015-09-19,Cerrado,9363.0,0.04081694098755522
2015-09-20,Cerrado,7179.0,0.05458799064205889
2015-09-21,Cerrado,5660.0,0.39572607260725606
2015-09-22,Cerrado,4642.0,0.2558333333333331
2015-09-23,Cerrado,6358.0,0.11060628855122692
2015-09-24,Cerrado,6430.0,0.05589036947304659
2015-09-25,Cerrado,8777.0,0.2286112039202572
2015-09-26,Cerrado,9456.0,0.1993666943521577
2015-09-27,Cerrado,7919.0,0.19755580496321173
2015-09-28,Cerrado,3988.0,1.346052326927538
2015-09-29,Cerrado,2601.0,0.20454714871412655
2015-09-30,Cerrado,3789.0,0.14404527559055175
2015-10-01,Cerrado,7516.0,0.05275954291271621
2015-10-02,Cerrado,6619.0,0.038567719010523305
2015-10-03,Cerrado,6755.0,0.1534010293503959
2015-10-04,Cerrado,4644.0,0.09270510436040519
2015-10-05,Cerrado,4086.0,0.5261975704790252
2015-10-06,Cerrado,1655.0,6.753413654618492
2015-10-07,Cerrado,1878.0,0.6934347477982337
2015-10-08,Cerrado,3289.0,0.3561694693164423
2015-10-09,Cerrado,4318.0,0.3222370617696142
2015-10-10,Cerrado,3959.0,0.15842230130486432
2015-10-11,Cerrado,5714.0,0.02262365591397847
2015-10-12,Cerrado,6171.0,0.3206887755102034
2015-10-13,Cerrado,8404.0,0.04026676976609331
2015-10-14,Cerrado,9593.0,0.005280556763810356
2015-10-15,Cerrado,7473.0,0.026237463604011503
2015-10-16,Cerrado,10345.0,0.039452641991592284
2015-10-17,Cerrado,14405.0,0.02932414929942317
2015-10-18,Cerrado,12571.0,0.031740288113607
2015-10-19,Cerrado,8678.0,0.14332772776733538
2015-10-20,Cerrado,4774.0,0.13183621933621967
2015-10-21,Cerrado,5034.0,0.16573515981735237
2015-10-22,Cerrado,5040.0,0.7446428571428603
2015-10-23,Cerrado,2219.0,5.3114519427403115
2015-10-24,Cerrado,1947.0,2.4328511610201864
2015-10-25,Cerrado,2258.0,0.7649460708782727
2015-10-26,Cerrado,1052.0,1.1010932944606395
2015-10-27,Cerrado,2138.0,1.7407737076343845
2015-10-28,Cerrado,1380.0,4.061858454889258
2015-10-29,Cerrado,1553.0,0.942498036135111
2015-10-30,Cerrado,702.0,3.6516949152542417
2015-10-31,Cerrado,306.0,2.2520186335403696
2015-11-01,Cerrado,375.0,0.7170305676855905
2015-11-02,Cerrado,507.0,0.555594817432274
2015-11-03,Cerrado,1349.0,0.30401624548736583
2015-11-04,Cerrado,2067.0,0.5922463305679635
2015-11-05,Cerrado,1792.0,0.9848321591379976
2015-11-06,Cerrado,1299.0,0.9200225606316961
2015-11-07,Cerrado,1508.0,0.678061224489794
2015-11-08,Cerrado,1452.0,1.0378117048346036
2015-11-09,Cerrado,1496.0,0.7804966373512663
2015-11-10,Cerrado,1706.0,0.1838431710469628
2015-11-11,Cerrado,2666.0,0.07386977537674147
2015-11-12,Cerrado,2247.0,0.1104567307692311
2015-11-13,Cerrado,2422.0,0.3584797005470772
2015-11-14,Cerrado,2037.0,2.5227809523809572
2015-11-15,Cerrado,1624.0,1.3511538461538373
2015-11-16,Cerrado,545.0,1.4145502645502648
2015-11-17,Cerrado,233.0,6.367956989247307
2015-11-18,Cerrado,485.0,1.499415204678358
2015-11-19,Cerrado,897.0,0.692546063651592
2015-11-20,Cerrado,489.0,1.9951190476190486
2015-11-21,Cerrado,675.0,1.2631635969664126
2015-11-22,Cerrado,448.0,0.7378164556962027
2015-11-23,Cerrado,334.0,1.0667364016736398
2015-11-24,Cerrado,162.0,4.654474708171205
2015-11-25,Cerrado,336.0,1.2383057090239438
2015-11-26,Cerrado,559.0,0.8207792207792215
2015-11-27,Cerrado,298.0,2.074703557312251
2015-11-28,Cerrado,363.0,1.5878099173553728
2015-11-29,Cerrado,620.0,0.32186234817813714
2015-11-30,Cerrado,1262.0,0.2330583756345179
2015-12-01,Cerrado,2440.0,0.052755905511811016
2015-12-02,Cerrado,1915.0,0.0943650126156429
2015-12-03,Cerrado,783.0,0.4130801687763719
2015-12-04,Cerrado,424.0,1.4377100840336101
2015-12-05,Cerrado,309.0,2.5103646833013373
2015-12-06,Cerrado,334.0,0.3723684210526311
2015-12-07,Cerrado,221.0,0.3666666666666663
2015-12-08,Cerrado,481.0,0.7224755700325736
2015-12-09,Cerrado,388.0,0.6119741100323627
2015-12-10,Cerrado,330.0,1.2107088989441932
2015-12-11,Cerrado,354.0,0.5410596026490067
2015-12-12,Cerrado,468.0,0.974140127388537
2015-12-13,Cerrado,317.0,0.6268980477223435
2015-12-14,Cerrado,339.0,0.9297012302284706
2015-12-15,Cerrado,487.0,0.7760050251256297
